ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB23042646,"10/17/2023, 2:43:38 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7E,ISLAND DR AND 104TH ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042653,"10/17/2023, 4:01:51 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042654,"10/17/2023, 4:13:28 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7A 0E7,2200 Block SLEEPING GIANT PKWY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042658,"10/17/2023, 4:24:51 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23042662,"10/17/2023, 4:57:12 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 0B5,600 Block BEVERLY ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23042679,"10/17/2023, 7:27:20 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7J 1K3,CITY RD AND MISSION RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042681,"10/17/2023, 7:34:24 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 3X9,400 Block RUPERT ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042682,"10/17/2023, 7:40:59 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7C 2R8,ROBERTSON ST AND PACIFIC AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23042684,"10/17/2023, 7:45:11 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7E 1J7,400 Block VICKERS ST S, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23042685,"10/17/2023, 7:48:04 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042694,"10/17/2023, 8:36:11 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 5V1,1000 Block DAWSON RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042697,"10/17/2023, 8:48:51 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7B 6P2,200 Block BAY ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042704,"10/17/2023, 9:21:44 PM","10/18/2023, 1:03:24 PM",THUNDER BAY,ON,P7G 2H5,300 Block BELTON ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23042861,"10/18/2023, 10:42:13 PM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7B 2X8,100 Block COURT ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB23042868,"10/18/2023, 11:56:43 PM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7B 2G1,OLIVER RD AND HIGH ST S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23042876,"10/19/2023, 1:46:06 AM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7E 4B1,100 Block FRANCIS ST E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23042877,"10/19/2023, 1:47:27 AM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7E 1B4,200 Block MAY ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23042887,"10/19/2023, 3:30:14 AM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23042898,"10/19/2023, 4:32:06 AM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23042906,"10/19/2023, 5:59:24 AM","10/19/2023, 1:02:48 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042801,"10/18/2023, 4:55:15 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7B 5V1,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042810,"10/18/2023, 5:39:50 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7C 6A8,100 Block WATERLOO ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042828,"10/18/2023, 7:16:52 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7B 3Z8,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23042829,"10/18/2023, 7:35:03 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7A 1W3,800 Block HODDER AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042834,"10/18/2023, 7:44:02 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7A 4S4,1 Block ST. PAUL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042850,"10/18/2023, 9:34:29 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7B 4T4,200 Block ALGONQUIN AV S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042858,"10/18/2023, 10:33:00 PM","10/19/2023, 1:02:49 PM",THUNDER BAY,ON,P7B 1V3,100 Block WINDSOR ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23042768,"10/18/2023, 8:10:46 AM","10/19/2023, 1:02:50 PM",THUNDER BAY,ON,P7A 4K8,1 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23042769,"10/18/2023, 8:19:25 AM","10/19/2023, 1:02:50 PM",THUNDER BAY,ON,P7A 3S3,500 Block RIVER ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23042799,"10/18/2023, 4:46:17 PM","10/19/2023, 1:02:50 PM",THUNDER BAY,ON,P7A 2S9,100 Block OTTO ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23042814,"10/18/2023, 6:00:12 PM","10/19/2023, 1:02:50 PM",THUNDER BAY,ON,P7B 5Z5,BALMORAL ST AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042830,"10/18/2023, 7:35:06 PM","10/19/2023, 1:02:50 PM",THUNDER BAY,ON,P7A 3Y7,300 Block TUPPER ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042985,"10/19/2023, 9:35:46 PM","10/20/2023, 1:03:37 PM",THUNDER BAY,ON,P7A 8A6,500 Block TOLEDO ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043015,"10/20/2023, 2:23:28 AM","10/20/2023, 1:03:37 PM",THUNDER BAY,ON,P7C 4P7,400 Block EDWARD ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23043021,"10/20/2023, 3:10:16 AM","10/20/2023, 1:03:37 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB23042933,"10/19/2023, 3:59:51 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7C 4B1,300 Block VICKERS ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23042948,"10/19/2023, 5:07:29 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7B 6C9,700 Block CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23042957,"10/19/2023, 6:04:47 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7E 3R3,EDWARD ST S AND GORE ST E, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23042966,"10/19/2023, 7:25:31 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7E 4Z1,1700 Block MOODIE ST E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23042967,"10/19/2023, 7:33:57 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7B 2M3,200 Block LISGAR ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23042975,"10/19/2023, 8:16:12 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7A 4M2,100 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23042979,"10/19/2023, 8:30:10 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23042987,"10/19/2023, 10:14:14 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7E 4B9,100 Block FRANCIS ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043001,"10/19/2023, 11:59:32 PM","10/20/2023, 1:03:38 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB23042875,"10/19/2023, 1:45:44 AM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7G 1K1,BELROSE RD AND KEMBEL RD, TBPS] MISCHIEF NIP GRAFFITTI,Other Property Crime,MISCHIEF
TB23042916,"10/19/2023, 12:50:22 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7B 5N5,200 Block RAVENWOOD AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23042919,"10/19/2023, 2:06:06 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P0T 2G0,100 Block SAARI RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042920,"10/19/2023, 2:12:54 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P0T 2G0,6300 Block TOWNLINE RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042921,"10/19/2023, 2:28:00 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7B,QUEEN ST AND MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042923,"10/19/2023, 2:57:05 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7E 5P1,ARTHUR ST E AND FORD ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042927,"10/19/2023, 3:35:02 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7C 5V3,BALMORAL ST AND NORAH CR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042930,"10/19/2023, 3:40:54 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7B,PARK AV AND COURT ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042937,"10/19/2023, 4:10:58 PM","10/20/2023, 1:03:39 PM",THUNDER BAY,ON,P7B 6L9,HARBOUR EXPRESSWAY AND CARRICK ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23042912,"10/19/2023, 10:16:42 AM","10/20/2023, 1:03:58 PM",THUNDER BAY,ON,P7C 2X1,1200 Block FOREST ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23043029,"10/20/2023, 4:22:14 AM","10/20/2023, 1:03:58 PM",THUNDER BAY,ON,P7C 2N3,300 Block OGDEN ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043030,"10/20/2023, 4:58:03 AM","10/20/2023, 1:03:58 PM",THUNDER BAY,ON,P7B,DAWSON RD AND HILLDALE RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043171,"10/21/2023, 6:30:13 AM","10/21/2023, 1:04:34 PM",THUNDER BAY,ON,P7B 1V8,200 Block WINDSOR ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043149,"10/21/2023, 3:10:30 AM","10/21/2023, 1:04:35 PM",THUNDER BAY,ON,P7A 5V6,UNKNOWN STREET AND UNKNOWN STREET, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043151,"10/21/2023, 3:26:25 AM","10/21/2023, 1:04:35 PM",THUNDER BAY,ON,P7K,TOWNLINE RD AND POLE LINE RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043154,"10/21/2023, 3:44:03 AM","10/21/2023, 1:04:35 PM",THUNDER BAY,ON,P7B 1Y5,500 Block JOHN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043153,"10/21/2023, 3:42:43 AM","10/21/2023, 1:04:35 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB23043112,"10/20/2023, 8:27:51 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7C 2N4,300 Block OGDEN ST, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB23043134,"10/21/2023, 12:40:31 AM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7C 3G4,900 Block ALEXANDRA ST, TBPS] POSSESSION OF STOLEN PROPERTY ACCUSED PRESENT,Theft,POSSESSION OF STOLEN PROPERTY
TB23043084,"10/20/2023, 5:53:46 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043131,"10/20/2023, 11:49:25 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7B,THUNDER BAY EXPRESSWAY AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23043111,"10/20/2023, 8:26:19 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7A 5S3,300 Block HIGH ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23043119,"10/20/2023, 9:19:58 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7C 2N4,300 Block OGDEN ST, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB23043122,"10/20/2023, 9:53:14 PM","10/21/2023, 1:04:36 PM",THUNDER BAY,ON,P7A 3P1,COURT ST N AND RIVER ST, TBPS] MOTOR VEHICLE COLLISION VEHICLE LEAKING FLUIDS - DUAL RESP,Traffic,MOTOR VEHICLE COLLISION
TB23042879,"10/19/2023, 1:57:18 AM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7E 5P5,2800 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043045,"10/20/2023, 9:29:36 AM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST," TBPS] SEXUAL ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Other,SEXUAL ASSAULT
TB23043049,"10/20/2023, 10:36:20 AM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND FORT WILLIAM RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23043056,"10/20/2023, 2:01:23 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7A 4N9,200 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043058,"10/20/2023, 3:10:14 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7C 5K8,600 Block STRACHAN CR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043059,"10/20/2023, 3:15:16 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7B 0B5,BALMORAL ST AND BEVERLY ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043060,"10/20/2023, 3:22:30 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7B 7A4,BURWOOD RD AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043065,"10/20/2023, 4:21:42 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7A 5A6,WOLSELEY ST AND ALGOMA ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043082,"10/20/2023, 5:49:50 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7B 1Z7,700 Block JOHN ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23043073,"10/20/2023, 5:19:39 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7A 4T8,1 Block COURT ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043101,"10/20/2023, 7:20:10 PM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7B 5E1,900 Block OLIVER RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23043152,"10/21/2023, 3:26:26 AM","10/21/2023, 1:04:37 PM",THUNDER BAY,ON,P7K,TOWNLINE RD AND POLE LINE RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043257,"10/21/2023, 10:26:10 PM","10/22/2023, 1:04:20 PM",THUNDER BAY,ON,P7C 1C2,1300 Block VICTORIA AV E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043258,"10/21/2023, 10:26:51 PM","10/22/2023, 1:04:20 PM",THUNDER BAY,ON,P7C 1C2,1300 Block VICTORIA AV E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043261,"10/21/2023, 10:56:28 PM","10/22/2023, 1:04:21 PM",THUNDER BAY,ON,P7A 2M3,100 Block CLAVET ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043271,"10/21/2023, 11:51:01 PM","10/22/2023, 1:04:22 PM",THUNDER BAY,ON,P7B 6J6,100 Block PICTON AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043280,"10/22/2023, 12:54:02 AM","10/22/2023, 1:04:24 PM",THUNDER BAY,ON,P7B 5E3,1000 Block DAWSON RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23043288,"10/22/2023, 2:02:09 AM","10/22/2023, 1:04:25 PM",THUNDER BAY,ON,P7E 2P7,700 Block LELAND AV S, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23043298,"10/22/2023, 4:06:09 AM","10/22/2023, 1:04:28 PM",THUNDER BAY,ON,P7B 2G4,OLIVER RD AND HILL ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043305,"10/22/2023, 4:55:16 AM","10/22/2023, 1:04:29 PM",THUNDER BAY,ON,P7C 2T3,900 Block ATLANTIC AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043306,"10/22/2023, 4:57:56 AM","10/22/2023, 1:04:30 PM",THUNDER BAY,ON,P7C 2N3,300 Block OGDEN ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043313,"10/22/2023, 5:47:17 AM","10/22/2023, 1:04:31 PM",THUNDER BAY,ON,P7B 1E6,300 Block PEARL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043096,"10/20/2023, 6:46:45 PM","10/22/2023, 1:04:35 PM",THUNDER BAY,ON,P7C 4R5,100 Block SHERBROOKE ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043113,"10/20/2023, 8:29:40 PM","10/22/2023, 1:04:36 PM",THUNDER BAY,ON,P7E 1B4,200 Block MAY ST S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23043145,"10/21/2023, 2:33:35 AM","10/22/2023, 1:04:37 PM",THUNDER BAY,ON,P7E 5X5,2600 Block DONALD ST E, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23043183,"10/21/2023, 9:32:25 AM","10/22/2023, 1:04:39 PM",THUNDER BAY,ON,P7B 4Y7,100 Block BLUCHER AV," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23043184,"10/21/2023, 9:57:01 AM","10/22/2023, 1:04:39 PM",THUNDER BAY,ON,P7E 2M6,1400 Block BROWN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043193,"10/21/2023, 11:01:04 AM","10/22/2023, 1:04:39 PM",THUNDER BAY,ON,P7E 5R3,400 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043198,"10/21/2023, 12:13:53 PM","10/22/2023, 1:04:39 PM",THUNDER BAY,ON,P7A 7W6,100 Block COADY AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043206,"10/21/2023, 3:40:44 PM","10/22/2023, 1:04:40 PM",THUNDER BAY,ON,P7B 6J7,100 Block PICTON AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043203,"10/21/2023, 3:12:25 PM","10/22/2023, 1:04:40 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23043214,"10/21/2023, 5:00:55 PM","10/22/2023, 1:04:40 PM",THUNDER BAY,ON,P7C 1J6,200 Block MILES ST E," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23043219,"10/21/2023, 5:56:07 PM","10/22/2023, 1:04:40 PM",THUNDER BAY,ON,P7A 1T3,300 Block HODDER AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23043222,"10/21/2023, 6:16:42 PM","10/22/2023, 1:04:41 PM",THUNDER BAY,ON,P7E 2V3,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23043233,"10/21/2023, 8:10:07 PM","10/22/2023, 1:04:41 PM",THUNDER BAY,ON,P7A 5J3,VAN NORMAN ST AND COLLEGE ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23043234,"10/21/2023, 8:17:13 PM","10/22/2023, 1:04:41 PM",THUNDER BAY,ON,P7A 4M2,100 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23043238,"10/21/2023, 8:36:06 PM","10/22/2023, 1:04:41 PM",THUNDER BAY,ON,P7B 5V1,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23042994,"10/19/2023, 11:09:40 PM","10/23/2023, 1:03:40 PM",THUNDER BAY,ON,P7C 1B7,1100 Block VICTORIA AV E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043399,"10/23/2023, 2:00:36 AM","10/23/2023, 1:03:41 PM",THUNDER BAY,ON,P0T 1W0,300 Block HARSTONE DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23043409,"10/23/2023, 3:50:23 AM","10/23/2023, 1:03:41 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] ROBBERY WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB23043417,"10/23/2023, 4:43:05 AM","10/23/2023, 1:03:41 PM",THUNDER BAY,ON,P7A 7P5,300 Block COUNTY BLVD, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
