ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24029117,"07/19/2024, 2:24:06 AM","07/19/2024, 1:09:16 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24029119,"07/19/2024, 2:25:48 AM","07/19/2024, 1:09:16 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029146,"07/19/2024, 7:02:46 AM","07/19/2024, 1:09:16 PM",THUNDER BAY,ON,.,100 Block PEARL ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24028709,"07/16/2024, 7:02:26 AM","07/19/2024, 1:09:16 PM",THUNDER BAY,ON,P7E 1J4,200 Block VICKERS ST S, TBPS] MOTOR VEHICLE COLLISION MVC INJURIES FIRE NOT REQ,Traffic,MOTOR VEHICLE COLLISION
TB24029088,"07/18/2024, 10:26:14 PM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24029106,"07/19/2024, 12:57:31 AM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029108,"07/19/2024, 1:04:53 AM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029121,"07/19/2024, 3:20:38 AM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029122,"07/19/2024, 3:36:15 AM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24029132,"07/19/2024, 4:44:19 AM","07/19/2024, 1:09:17 PM",THUNDER BAY,ON,P7E 6T2,900 Block KINGSWAY, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029079,"07/18/2024, 9:15:54 PM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7C 2E4,100 Block NEWBERRY CR, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029066,"07/18/2024, 7:23:33 PM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7E 1M3,MARKS ST S AND ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029086,"07/18/2024, 10:18:39 PM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7C 3N1,400 Block WILEY ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24029091,"07/18/2024, 10:54:28 PM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7G 1P7,2100 Block OLIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029101,"07/19/2024, 12:05:32 AM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7B 5T8,500 Block OLIVER RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029115,"07/19/2024, 2:09:46 AM","07/19/2024, 1:09:18 PM",THUNDER BAY,ON,P7B 2A4,JOHN ST. RD AND VALLEY ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029042,"07/18/2024, 4:53:58 PM","07/19/2024, 1:09:19 PM",THUNDER BAY,ON,P7E 6G6,ARTHUR ST W AND EUCLID AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029072,"07/18/2024, 7:58:40 PM","07/19/2024, 1:09:19 PM",THUNDER BAY,ON,P7C 5R7,300 Block RYERSON CR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24028972,"07/18/2024, 3:21:23 AM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7A 2K6,200 Block MACDOUGALL ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24029007,"07/18/2024, 11:22:37 AM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24029016,"07/18/2024, 3:08:17 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 5N3,SIBLEY DR AND BARTON ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029018,"07/18/2024, 3:21:39 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7C 3H7,300 Block SIMPSON ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029021,"07/18/2024, 3:33:25 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B,BALMORAL ST AND HARBOUR EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029020,"07/18/2024, 3:26:48 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029025,"07/18/2024, 3:58:15 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029032,"07/18/2024, 4:24:53 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7E 5R8,ARTHUR ST W AND MOUNTDALE AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029034,"07/18/2024, 4:35:40 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029049,"07/18/2024, 5:22:52 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7K,1 Block HWY AND BROADWAY AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029061,"07/18/2024, 6:15:22 PM","07/19/2024, 1:09:20 PM",THUNDER BAY,ON,P7C 4H3,300 Block NORAH ST N," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB24029004,"07/18/2024, 10:15:50 AM","07/19/2024, 1:09:21 PM",THUNDER BAY,ON,P7E 1E1,100 Block SYNDICATE AV S," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029027,"07/18/2024, 4:04:59 PM","07/19/2024, 1:09:21 PM",THUNDER BAY,ON,P7C 4L7,400 Block CHAPPLES DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029204,"07/19/2024, 8:16:02 PM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7B 2G1,OLIVER RD AND HIGH ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029224,"07/19/2024, 10:15:52 PM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7G 1R3,OLIVER RD AND TOMLINSON RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029239,"07/20/2024, 12:38:19 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24029243,"07/20/2024, 1:12:24 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7A 4R1,400 Block CUMBERLAND ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029256,"07/20/2024, 4:01:09 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7K 1L7,1300 Block KING RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029259,"07/20/2024, 4:28:42 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7A 4K9,1 Block CUMBERLAND ST N," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029260,"07/20/2024, 4:31:32 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7C 2K6,100 Block FINLAYSON ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24029269,"07/20/2024, 6:07:25 AM","07/20/2024, 1:08:38 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029194,"07/19/2024, 6:48:03 PM","07/20/2024, 1:08:39 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029200,"07/19/2024, 7:28:58 PM","07/20/2024, 1:08:39 PM",THUNDER BAY,ON,P7E 5P4,ARTHUR ST E AND FORD ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029227,"07/19/2024, 10:32:48 PM","07/20/2024, 1:08:39 PM",THUNDER BAY,ON,P7E 4Z7,2600 Block MOODIE ST E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029248,"07/20/2024, 1:58:09 AM","07/20/2024, 1:08:39 PM",THUNDER BAY,ON,P7E 4B7,400 Block FRANCIS ST E, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029163,"07/19/2024, 2:32:24 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7A 4P8,400 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029164,"07/19/2024, 2:43:37 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029166,"07/19/2024, 2:44:30 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24029167,"07/19/2024, 2:58:56 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 3S7,MEMORIAL AV AND WINNIPEG AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029172,"07/19/2024, 3:39:50 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24029175,"07/19/2024, 4:38:17 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029210,"07/19/2024, 9:17:19 PM","07/20/2024, 1:08:40 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029306,"07/20/2024, 6:00:38 PM","07/21/2024, 1:08:56 PM",THUNDER BAY,ON,P7C 3C6,600 Block MCTAVISH ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029320,"07/20/2024, 8:06:06 PM","07/21/2024, 1:08:58 PM",THUNDER BAY,ON,P7B 2H1,500 Block OLIVER RD, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24029326,"07/20/2024, 9:20:22 PM","07/21/2024, 1:08:59 PM",THUNDER BAY,ON,P7A 5G2,100 Block JEAN ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029333,"07/20/2024, 10:15:47 PM","07/21/2024, 1:09:00 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24029338,"07/20/2024, 11:14:14 PM","07/21/2024, 1:09:00 PM",THUNDER BAY,ON,P7K 1N6,1400 Block VICTOR ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029341,"07/20/2024, 11:36:46 PM","07/21/2024, 1:09:01 PM",THUNDER BAY,ON,P7E 5L3,1400 Block CUTHBERTSON PL," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24029342,"07/20/2024, 11:45:09 PM","07/21/2024, 1:09:01 PM",THUNDER BAY,ON,P7A 3S4,600 Block RIVER ST, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24029356,"07/21/2024, 2:43:50 AM","07/21/2024, 1:09:02 PM",THUNDER BAY,ON,P7C 3X8,100 Block CENTENNIAL SQ, TBPS] ROBBERY WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24029358,"07/21/2024, 2:49:28 AM","07/21/2024, 1:09:03 PM",THUNDER BAY,ON,P7C 3V8,200 Block SYNDICATE AV N," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029359,"07/21/2024, 2:51:43 AM","07/21/2024, 1:09:03 PM",THUNDER BAY,ON,P7E 5S2,1100 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029372,"07/21/2024, 5:52:38 AM","07/21/2024, 1:09:04 PM",THUNDER BAY,ON,P7B 2X6,100 Block COURT ST S, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029265,"07/20/2024, 5:13:24 AM","07/21/2024, 1:09:34 PM",THUNDER BAY,ON,P7K 1L7,1300 Block KING RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029277,"07/20/2024, 6:51:22 AM","07/21/2024, 1:09:36 PM",THUNDER BAY,ON,P7C 3P4,200 Block MAY ST N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029305,"07/20/2024, 5:54:51 PM","07/21/2024, 1:09:39 PM",THUNDER BAY,ON,P7E 4Z2,1800 Block MOODIE ST E," TBPS] MISCHIEF 11-10, MICHIEF OVER 5000",Other Property Crime,MISCHIEF
TB24029450,"07/22/2024, 2:24:53 AM","07/22/2024, 1:06:24 PM",THUNDER BAY,ON,P7K 1L7,1300 Block KING RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029475,"07/22/2024, 5:35:35 AM","07/22/2024, 1:06:24 PM",THUNDER BAY,ON,P7E 4J1,100 Block BROCK ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029419,"07/21/2024, 7:48:50 PM","07/22/2024, 1:06:25 PM",THUNDER BAY,ON,P7B 2W9,PEARL ST AND COURT ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029459,"07/22/2024, 3:35:37 AM","07/22/2024, 1:06:25 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029390,"07/21/2024, 10:09:23 AM","07/22/2024, 1:06:26 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029396,"07/21/2024, 12:59:45 PM","07/22/2024, 1:06:26 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029405,"07/21/2024, 4:30:00 PM","07/22/2024, 1:06:26 PM",THUNDER BAY,ON,P7E 1A9,100 Block MAY ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029411,"07/21/2024, 6:12:10 PM","07/22/2024, 1:06:26 PM",THUNDER BAY,ON,P7B 6G2,200 Block BLUCHER AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029424,"07/21/2024, 8:59:35 PM","07/22/2024, 1:06:26 PM",THUNDER BAY,ON,P7A 6P1,1 Block HULL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029314,"07/20/2024, 7:06:49 PM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24029345,"07/21/2024, 12:30:18 AM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7G 1H9,1400 Block JOHN ST. RD," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24029371,"07/21/2024, 5:35:36 AM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7E 6H2,200 Block AMELIA ST W, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24029381,"07/21/2024, 8:32:53 AM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029388,"07/21/2024, 9:46:37 AM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7B 3Z8,800 Block MEMORIAL AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24029389,"07/21/2024, 9:53:24 AM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7E 5R8,600 Block ARTHUR ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029430,"07/21/2024, 10:51:31 PM","07/22/2024, 1:06:27 PM",THUNDER BAY,ON,P7G 2H3,BALSAM ST AND LANCASTER AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029456,"07/22/2024, 2:59:04 AM","07/22/2024, 1:06:51 PM",THUNDER BAY,ON,P7C 3H1,1 Block SIMPSON ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029426,"07/21/2024, 9:35:35 PM","07/22/2024, 1:06:52 PM",THUNDER BAY,ON,P7B 1E5,200 Block PEARL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029458,"07/22/2024, 3:28:46 AM","07/22/2024, 1:06:52 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24029463,"07/22/2024, 4:01:32 AM","07/22/2024, 1:06:52 PM",THUNDER BAY,ON,P7K 1L7,1300 Block KING RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029576,"07/22/2024, 11:40:06 PM","07/23/2024, 1:05:24 PM",THUNDER BAY,ON,P7B 3J2,100 Block BANNING ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029567,"07/22/2024, 9:40:03 PM","07/23/2024, 1:05:25 PM",THUNDER BAY,ON,P7E 2A6,600 Block KINGSWAY," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029595,"07/23/2024, 3:20:28 AM","07/23/2024, 1:05:25 PM",THUNDER BAY,ON,P7A,MARGARET ST AND SHUNIAH ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24029538,"07/22/2024, 6:08:45 PM","07/23/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 2X5,100 Block COURT ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029546,"07/22/2024, 7:02:56 PM","07/23/2024, 1:05:26 PM",THUNDER BAY,ON,P7A 2B2,300 Block GRENVILLE AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029547,"07/22/2024, 7:06:31 PM","07/23/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 3E7,200 Block SECORD ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24029495,"07/22/2024, 9:01:07 AM","07/23/2024, 1:05:27 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24029505,"07/22/2024, 11:02:50 AM","07/23/2024, 1:05:27 PM",THUNDER BAY,ON,P7B 1K2,800 Block RED RIVER RD," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24029518,"07/22/2024, 3:46:26 PM","07/23/2024, 1:05:27 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24029729,"07/24/2024, 1:05:52 AM","07/24/2024, 1:08:43 PM",THUNDER BAY,ON,P7E 5S2,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029671,"07/23/2024, 7:18:48 PM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 1K2,800 Block RED RIVER RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029682,"07/23/2024, 8:14:58 PM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 7A4,GOLF LINKS RD AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24029702,"07/23/2024, 10:28:08 PM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7C 5G8,400 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24029706,"07/23/2024, 10:38:08 PM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029709,"07/23/2024, 10:39:54 PM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 1V6,200 Block WINDSOR ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029727,"07/24/2024, 12:37:26 AM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7B 3A6,800 Block FORT WILLIAM RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24029753,"07/24/2024, 4:33:14 AM","07/24/2024, 1:08:44 PM",THUNDER BAY,ON,P7A 5M6,1 Block BALSAM ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24029666,"07/23/2024, 6:55:41 PM","07/24/2024, 1:08:45 PM",THUNDER BAY,ON,P7B 3Y3,300 Block MEMORIAL AV, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24029677,"07/23/2024, 7:52:45 PM","07/24/2024, 1:08:45 PM",THUNDER BAY,ON,P7C 2A9,200 Block KENSINGTON DR," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24029681,"07/23/2024, 8:03:21 PM","07/24/2024, 1:08:45 PM",THUNDER BAY,ON,P7E 1G4,200 Block ARCHIBALD ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029688,"07/23/2024, 9:08:50 PM","07/24/2024, 1:08:45 PM",THUNDER BAY,ON,P7A 0E7,2200 Block SLEEPING GIANT PKWY," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029638,"07/23/2024, 4:08:50 PM","07/24/2024, 1:08:46 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24029642,"07/23/2024, 4:37:23 PM","07/24/2024, 1:08:46 PM",THUNDER BAY,ON,P7E 5T5,2800 Block VALOUR PL," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24029643,"07/23/2024, 4:40:34 PM","07/24/2024, 1:08:46 PM",THUNDER BAY,ON,P7B 1E4,200 Block PEARL ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24029664,"07/23/2024, 6:46:26 PM","07/24/2024, 1:08:46 PM",THUNDER BAY,ON,P7G 1Y1,1400 Block PAQUETTE RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
