ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24015136,"04/16/2024, 6:32:22 PM","04/17/2024, 1:07:10 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24015140,"04/16/2024, 6:54:12 PM","04/17/2024, 1:07:11 PM",THUNDER BAY,ON,P7B 5P9,1200 Block CARRICK ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24015244,"04/17/2024, 11:22:41 AM","04/18/2024, 1:06:59 PM",THUNDER BAY,ON,P7A 3S6,700 Block RIVER ST," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24015312,"04/17/2024, 10:04:31 PM","04/18/2024, 1:07:15 PM",THUNDER BAY,ON,P7C 6B2,100 Block COUGAR CR," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015318,"04/17/2024, 10:42:52 PM","04/18/2024, 1:07:17 PM",THUNDER BAY,ON,P7C 3X3,700 Block SYNDICATE AV N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24015329,"04/18/2024, 12:12:55 AM","04/18/2024, 1:07:21 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015332,"04/18/2024, 12:35:40 AM","04/18/2024, 1:07:22 PM",THUNDER BAY,ON,P7A 4R4,400 Block CUMBERLAND ST N, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24015334,"04/18/2024, 12:53:52 AM","04/18/2024, 1:07:23 PM",THUNDER BAY,ON,P7C 2T6,200 Block SOUTHERN AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015345,"04/18/2024, 2:41:37 AM","04/18/2024, 1:07:27 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015159,"04/16/2024, 8:59:35 PM","04/18/2024, 1:07:34 PM",THUNDER BAY,ON,P7B 5E1,900 Block OLIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015237,"04/17/2024, 9:13:19 AM","04/18/2024, 1:07:44 PM",THUNDER BAY,ON,P7E 5S3,1000 Block LINCOLN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015250,"04/17/2024, 1:55:53 PM","04/18/2024, 1:07:45 PM",THUNDER BAY,ON,.,RIVER ST AND ROCKWOOD AV N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015253,"04/17/2024, 2:23:59 PM","04/18/2024, 1:07:45 PM",THUNDER BAY,ON,P7E 1R2,FRANKLIN ST S AND DONALD ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015254,"04/17/2024, 2:33:04 PM","04/18/2024, 1:07:45 PM",THUNDER BAY,ON,P7C 2V3,600 Block SOUTHERN AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015255,"04/17/2024, 3:09:32 PM","04/18/2024, 1:07:45 PM",THUNDER BAY,ON,P7B 1R8,MACHAR AV AND BAY ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015258,"04/17/2024, 3:56:15 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7B 1K1,RED RIVER RD AND ALGONQUIN AV S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015260,"04/17/2024, 4:02:48 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7A 3K1,100 Block PENFOLD ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015262,"04/17/2024, 4:08:19 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7E,1100 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015263,"04/17/2024, 4:13:58 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015265,"04/17/2024, 4:19:00 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7B 5V1,EAST AV AND DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015268,"04/17/2024, 4:38:29 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7E 1R3,300 Block FRANKLIN ST S, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB24015273,"04/17/2024, 5:12:53 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24015275,"04/17/2024, 5:49:06 PM","04/18/2024, 1:07:46 PM",THUNDER BAY,ON,P7E 6L4,1100 Block ARTHUR ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015292,"04/17/2024, 7:23:04 PM","04/18/2024, 1:07:47 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015294,"04/17/2024, 7:30:22 PM","04/18/2024, 1:07:47 PM",THUNDER BAY,ON,P7B 1S1,BAY ST AND ALGOMA ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015303,"04/17/2024, 8:46:00 PM","04/18/2024, 1:07:47 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015304,"04/17/2024, 9:02:34 PM","04/18/2024, 1:07:47 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] ARSON SUSP MAY BE PRESENT OR IN AREA,Property Crime,ARSON
TB24015492,"04/19/2024, 12:47:28 AM","04/19/2024, 1:07:33 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24015522,"04/19/2024, 5:18:19 AM","04/19/2024, 1:07:33 PM",THUNDER BAY,ON,P7B 5X8,400 Block BRITTANY DR, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24015525,"04/19/2024, 5:46:32 AM","04/19/2024, 1:07:33 PM",THUNDER BAY,ON,P7C 2V7,400 Block NORTHERN AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015533,"04/19/2024, 7:07:38 AM","04/19/2024, 1:07:33 PM",THUNDER BAY,ON,P7B 1R9,300 Block BAY ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015527,"04/19/2024, 6:13:16 AM","04/19/2024, 1:07:33 PM",THUNDER BAY,ON,P7B 3Y7,400 Block MEMORIAL AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015498,"04/19/2024, 1:34:58 AM","04/19/2024, 1:07:34 PM",THUNDER BAY,ON,P7E 1A9,100 Block MAY ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015520,"04/19/2024, 5:03:33 AM","04/19/2024, 1:07:34 PM",THUNDER BAY,ON,P7B 2B4,FRANKWOOD AV AND MONTGOMERY ST, TBPS] MOTOR VEHICLE COLLISION VEHICLE LEAKING FLUIDS - DUAL RESP,Traffic,MOTOR VEHICLE COLLISION
TB24015459,"04/18/2024, 10:06:50 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24015448,"04/18/2024, 9:17:53 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015468,"04/18/2024, 11:02:03 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7B 6A7,1 Block CUMBERLAND ST S, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24015470,"04/18/2024, 11:03:35 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7E 5P7,200 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24015474,"04/18/2024, 11:23:59 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015475,"04/18/2024, 11:25:28 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7E 1C9,SYNDICATE AV S AND DONALD ST E, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015479,"04/18/2024, 11:40:03 PM","04/19/2024, 1:07:35 PM",THUNDER BAY,ON,P7A 1C1,400 Block ADAMS ST, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB24015410,"04/18/2024, 5:18:13 PM","04/19/2024, 1:07:36 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015420,"04/18/2024, 6:27:50 PM","04/19/2024, 1:07:36 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015434,"04/18/2024, 7:45:13 PM","04/19/2024, 1:07:36 PM",THUNDER BAY,ON,P7B 3J6,1 Block CROWN ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24015402,"04/18/2024, 4:08:49 PM","04/19/2024, 1:07:37 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND FIELD ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015407,"04/18/2024, 4:41:11 PM","04/19/2024, 1:07:37 PM",THUNDER BAY,ON,P7E 2N7,300 Block ARTHUR ST W," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24015383,"04/18/2024, 2:31:07 PM","04/19/2024, 1:07:38 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015682,"04/20/2024, 4:00:11 AM","04/20/2024, 1:05:39 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015694,"04/20/2024, 6:15:05 AM","04/20/2024, 1:05:39 PM",THUNDER BAY,ON,P7A 8C5,500 Block ALGOMA ST N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015696,"04/20/2024, 6:33:36 AM","04/20/2024, 1:05:39 PM",THUNDER BAY,ON,P7C 3G5,1000 Block ALEXANDRA ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015698,"04/20/2024, 7:00:00 AM","04/20/2024, 1:05:39 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015640,"04/19/2024, 11:54:37 PM","04/20/2024, 1:05:40 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015651,"04/20/2024, 1:39:08 AM","04/20/2024, 1:05:40 PM",THUNDER BAY,ON,P7E 6E2,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015678,"04/20/2024, 3:36:57 AM","04/20/2024, 1:05:40 PM",THUNDER BAY,ON,P7B 5V7,JOHN ST AND JUNOT AV S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015588,"04/19/2024, 6:47:20 PM","04/20/2024, 1:05:41 PM",THUNDER BAY,ON,P7A 4P8,300 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015595,"04/19/2024, 7:17:57 PM","04/20/2024, 1:05:41 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015611,"04/19/2024, 9:03:33 PM","04/20/2024, 1:05:41 PM",THUNDER BAY,ON,P7C 3K3,800 Block SIMPSON ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24015630,"04/19/2024, 10:48:43 PM","04/20/2024, 1:05:41 PM",THUNDER BAY,ON,P7E 3Z5,100 Block AMELIA ST E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015638,"04/19/2024, 11:41:52 PM","04/20/2024, 1:05:41 PM",THUNDER BAY,ON,P7A 6X3,1 Block SIMCOE ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015564,"04/19/2024, 4:29:06 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7C 5L5,600 Block THORNLOE DR," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015566,"04/19/2024, 4:35:16 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7A 4V7,100 Block COURT ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015579,"04/19/2024, 6:29:32 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7A 0E7,2200 Block SLEEPING GIANT PKWY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015580,"04/19/2024, 6:31:26 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015586,"04/19/2024, 6:43:15 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7B 5H8,200 Block DENNIS ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015600,"04/19/2024, 8:01:13 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7C 1H8,500 Block FERNDALE CR," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015602,"04/19/2024, 8:05:57 PM","04/20/2024, 1:05:42 PM",THUNDER BAY,ON,P7A 3C6,100 Block SHIPLEY ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24015556,"04/19/2024, 3:38:44 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7A,JEAN ST AND DAWSON ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015559,"04/19/2024, 3:48:57 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P0T 1X0,5500 Block 102 HWY, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015581,"04/19/2024, 6:34:29 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7A 7J6,100 Block BLANCHARD ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015582,"04/19/2024, 6:36:25 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7A 6V4,1 Block GERTRUDE AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015583,"04/19/2024, 6:38:19 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7C 5Y2,200 Block LILLIE ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015585,"04/19/2024, 6:40:32 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7C 3S5,CUMMING ST AND MAY ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015589,"04/19/2024, 6:49:14 PM","04/20/2024, 1:05:43 PM",THUNDER BAY,ON,P7B 6M4,1200 Block AMBER DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015495,"04/19/2024, 1:06:05 AM","04/20/2024, 1:05:44 PM",THUNDER BAY,ON,P7E 2M8,FREDERICA ST W AND BROWN ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015537,"04/19/2024, 8:12:14 AM","04/20/2024, 1:05:44 PM",THUNDER BAY,ON,P7C 1A1,100 Block SIMPSON ST," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24015790,"04/21/2024, 12:29:03 AM","04/21/2024, 1:08:57 PM",THUNDER BAY,ON,P7B 2Z2,300 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015804,"04/21/2024, 2:05:55 AM","04/21/2024, 1:08:59 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015826,"04/21/2024, 4:14:46 AM","04/21/2024, 1:09:02 PM",THUNDER BAY,ON,P7A 2M5,200 Block CLAVET ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015840,"04/21/2024, 6:13:02 AM","04/21/2024, 1:09:04 PM",THUNDER BAY,ON,P7C 3R4,400 Block MAY ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24015842,"04/21/2024, 6:20:32 AM","04/21/2024, 1:09:04 PM",THUNDER BAY,ON,P7E 2V9,700 Block JAMES ST S, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24015719,"04/20/2024, 1:29:47 PM","04/21/2024, 1:09:29 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24015736,"04/20/2024, 5:48:07 PM","04/21/2024, 1:09:34 PM",THUNDER BAY,ON,P7E 5X9,100 Block DONALD ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015740,"04/20/2024, 6:26:07 PM","04/21/2024, 1:09:34 PM",THUNDER BAY,ON,P7B 2Z2,300 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015747,"04/20/2024, 7:21:44 PM","04/21/2024, 1:09:37 PM",THUNDER BAY,ON,P7B 3K1,HIGH ST N AND RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015756,"04/20/2024, 8:08:26 PM","04/21/2024, 1:09:40 PM",THUNDER BAY,ON,P7B 1R3,COURT ST S AND BAY ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24015764,"04/20/2024, 8:54:18 PM","04/21/2024, 1:09:42 PM",THUNDER BAY,ON,P7B 3A6,ACCESS TO THE THUNDER CENTRE AND MAIN ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24015776,"04/20/2024, 10:36:45 PM","04/21/2024, 1:09:47 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015778,"04/20/2024, 10:56:26 PM","04/21/2024, 1:09:48 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015780,"04/20/2024, 11:15:56 PM","04/21/2024, 1:09:48 PM",THUNDER BAY,ON,P7C 5N5,500 Block CANDY MOUNTAIN DR, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015782,"04/20/2024, 11:43:58 PM","04/21/2024, 1:09:49 PM",THUNDER BAY,ON,P7E 5N2,1300 Block ARTHUR ST E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24015933,"04/21/2024, 9:45:22 PM","04/22/2024, 1:07:25 PM",THUNDER BAY,ON,P7B 2Z2,300 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015940,"04/21/2024, 10:10:00 PM","04/22/2024, 1:07:26 PM",THUNDER BAY,ON,P7C 3J6,500 Block SIMPSON ST, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB24015943,"04/21/2024, 10:17:42 PM","04/22/2024, 1:07:26 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24015955,"04/22/2024, 12:03:53 AM","04/22/2024, 1:07:28 PM",THUNDER BAY,ON,P7B 6C5,1100 Block ALLOY DR, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24015958,"04/22/2024, 12:53:14 AM","04/22/2024, 1:07:28 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24015961,"04/22/2024, 1:27:30 AM","04/22/2024, 1:07:29 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015969,"04/22/2024, 2:46:56 AM","04/22/2024, 1:07:30 PM",THUNDER BAY,ON,P7B 5N5,200 Block RAVENWOOD AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24015982,"04/22/2024, 5:41:29 AM","04/22/2024, 1:07:32 PM",THUNDER BAY,ON,P7C 4R6,100 Block SHERBROOKE ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24015812,"04/21/2024, 2:39:10 AM","04/22/2024, 1:07:52 PM",THUNDER BAY,ON,P7B 3J2,200 Block BANNING ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24015867,"04/21/2024, 11:01:57 AM","04/22/2024, 1:08:11 PM",THUNDER BAY,ON,P7A 4S2,500 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24015875,"04/21/2024, 2:32:14 PM","04/22/2024, 1:08:14 PM",THUNDER BAY,ON,P7B 2K2,300 Block QUEEN ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24015878,"04/21/2024, 3:10:39 PM","04/22/2024, 1:08:15 PM",THUNDER BAY,ON,P7B 5V2,500 Block BEVERLY ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24015879,"04/21/2024, 3:16:25 PM","04/22/2024, 1:08:16 PM",THUNDER BAY,ON,P7B 1C2,200 Block PARK AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015883,"04/21/2024, 3:51:22 PM","04/22/2024, 1:08:16 PM",THUNDER BAY,ON,P7B 2K2,300 Block QUEEN ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24015896,"04/21/2024, 5:48:00 PM","04/22/2024, 1:08:18 PM",THUNDER BAY,ON,P7B 1C2,200 Block PARK AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015898,"04/21/2024, 5:49:04 PM","04/22/2024, 1:08:19 PM",THUNDER BAY,ON,P7B 1C2,200 Block PARK AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24015906,"04/21/2024, 6:42:01 PM","04/22/2024, 1:08:19 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24015911,"04/21/2024, 7:20:22 PM","04/22/2024, 1:08:19 PM",THUNDER BAY,ON,P7B 2Z2,300 Block FORT WILLIAM RD, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24015916,"04/21/2024, 7:53:08 PM","04/22/2024, 1:08:20 PM",THUNDER BAY,ON,P7B 6J7,100 Block PICTON AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24016062,"04/22/2024, 9:47:10 PM","04/23/2024, 1:09:41 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
