ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24043518,"10/18/2024, 2:42:34 AM","10/21/2024, 1:09:48 PM",THUNDER BAY,ON,P7E 5R6,600 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24043526,"10/18/2024, 3:37:24 AM","10/21/2024, 1:09:51 PM",THUNDER BAY,ON,P7B 2S4,800 Block FORT WILLIAM RD, TBPS] SHOPLIFT IN CUSTODY - NO PROBLEMS,Theft,SHOPLIFT
TB24043530,"10/18/2024, 4:12:50 AM","10/21/2024, 1:09:53 PM",THUNDER BAY,ON,P7C 3J7,600 Block SIMPSON ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043853,"10/20/2024, 4:29:07 AM","10/21/2024, 1:09:55 PM",THUNDER BAY,ON,P7B 5E3,1000 Block DAWSON RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043534,"10/18/2024, 5:04:02 AM","10/21/2024, 1:09:55 PM",THUNDER BAY,ON,P7B 6B7,400 Block WINNIPEG AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043536,"10/18/2024, 5:12:26 AM","10/21/2024, 1:09:56 PM",THUNDER BAY,ON,P7B 6J8,1 Block PICTON AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043854,"10/20/2024, 4:36:09 AM","10/21/2024, 1:09:56 PM",THUNDER BAY,ON,P7A 4M9,100 Block CUMBERLAND ST N, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043857,"10/20/2024, 4:58:35 AM","10/21/2024, 1:09:56 PM",THUNDER BAY,ON,P7A 2K3,100 Block MACDOUGALL ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043542,"10/18/2024, 6:10:53 AM","10/21/2024, 1:09:57 PM",THUNDER BAY,ON,P7G 2K4,200 Block SAXON DR, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043544,"10/18/2024, 6:53:24 AM","10/21/2024, 1:09:58 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24043545,"10/18/2024, 7:02:14 AM","10/21/2024, 1:09:58 PM",THUNDER BAY,ON,P7E 6H2,200 Block AMELIA ST W, TBPS] ARSON SUSP MAY BE PRESENT OR IN AREA,Property Crime,ARSON
TB24043550,"10/18/2024, 8:00:29 AM","10/21/2024, 1:09:59 PM",THUNDER BAY,ON,P7C 1B6,VICTORIA AV E AND VICKERS ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043553,"10/18/2024, 8:11:44 AM","10/21/2024, 1:09:59 PM",THUNDER BAY,ON,P7E 5R8,ARTHUR ST W AND MOUNTDALE AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24043563,"10/18/2024, 10:00:41 AM","10/21/2024, 1:10:03 PM",THUNDER BAY,ON,P7C 1A1,100 Block SIMPSON ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043564,"10/18/2024, 10:40:45 AM","10/21/2024, 1:10:03 PM",THUNDER BAY,ON,P7A 3V1,300 Block DAWSON ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043569,"10/18/2024, 12:35:26 PM","10/21/2024, 1:10:06 PM",THUNDER BAY,ON,P7C 2J9,200 Block PRUDEN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043571,"10/18/2024, 1:43:45 PM","10/21/2024, 1:10:07 PM",THUNDER BAY,ON,P7B 6H1,FULTON BLVD AND BEVERLY ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043572,"10/18/2024, 1:45:51 PM","10/21/2024, 1:10:07 PM",THUNDER BAY,ON,P7G 2E8,GOVERNMENT RD AND DAWSON RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043582,"10/18/2024, 3:22:50 PM","10/21/2024, 1:10:11 PM",THUNDER BAY,ON,P7B 2V7,1 Block JOHNSON AV," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24043587,"10/18/2024, 3:42:06 PM","10/21/2024, 1:10:12 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043588,"10/18/2024, 3:43:47 PM","10/21/2024, 1:10:13 PM",THUNDER BAY,ON,P7E 1M4,400 Block MARKS ST S, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24043589,"10/18/2024, 3:44:46 PM","10/21/2024, 1:10:13 PM",THUNDER BAY,ON,P7B 5A5,200 Block STRAND AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043590,"10/18/2024, 3:50:45 PM","10/21/2024, 1:10:14 PM",THUNDER BAY,ON,P7A 7N1,200 Block COUNTY BLVD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043591,"10/18/2024, 3:55:06 PM","10/21/2024, 1:10:14 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND CARRICK ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043596,"10/18/2024, 4:09:49 PM","10/21/2024, 1:10:16 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043599,"10/18/2024, 4:26:08 PM","10/21/2024, 1:10:16 PM",THUNDER BAY,ON,P7E 6N7,1500 Block JAMES ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043601,"10/18/2024, 4:33:05 PM","10/21/2024, 1:10:17 PM",THUNDER BAY,ON,P7B,MEMORIAL AV AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043606,"10/18/2024, 5:22:00 PM","10/21/2024, 1:10:18 PM",THUNDER BAY,ON,J4Y 0K7,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043610,"10/18/2024, 5:31:56 PM","10/21/2024, 1:10:19 PM",THUNDER BAY,ON,P7A,RIVER ST AND HIGH ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043614,"10/18/2024, 5:54:48 PM","10/21/2024, 1:10:21 PM",THUNDER BAY,ON,P7B 3Y6,400 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24043615,"10/18/2024, 5:54:55 PM","10/21/2024, 1:10:21 PM",THUNDER BAY,ON,P7B 3Y6,400 Block MEMORIAL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044098,"10/21/2024, 11:32:20 PM","10/22/2024, 1:04:04 PM",THUNDER BAY,ON,P7C 3J9,SIMPSON ST AND ROWAND ST, TBPS] MISCHIEF IP PROGRESS/SUPECT IN AREA,Other Property Crime,MISCHIEF
TB24044105,"10/22/2024, 12:52:12 AM","10/22/2024, 1:04:05 PM",THUNDER BAY,ON,P7E 2V9,700 Block JAMES ST S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24044119,"10/22/2024, 2:12:59 AM","10/22/2024, 1:04:06 PM",THUNDER BAY,ON,P7B 1K7,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044120,"10/22/2024, 2:13:56 AM","10/22/2024, 1:04:06 PM",THUNDER BAY,ON,P7B 1A9,200 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24044124,"10/22/2024, 2:42:09 AM","10/22/2024, 1:04:07 PM",THUNDER BAY,ON,P7B 3J2,100 Block BANNING ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044128,"10/22/2024, 3:02:52 AM","10/22/2024, 1:04:08 PM",THUNDER BAY,ON,P7E 6L4,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24044129,"10/22/2024, 3:17:37 AM","10/22/2024, 1:04:08 PM",THUNDER BAY,ON,P7B 3C2,ALGOMA ST S AND CORNWALL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044137,"10/22/2024, 4:42:05 AM","10/22/2024, 1:04:09 PM",THUNDER BAY,ON,P7E 5M7,700 Block ARTHUR ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044135,"10/22/2024, 4:09:07 AM","10/22/2024, 1:04:09 PM",THUNDER BAY,ON,P7B 2V7,1 Block JOHNSON AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044145,"10/22/2024, 5:28:20 AM","10/22/2024, 1:04:10 PM",THUNDER BAY,ON,P7C 3X3,700 Block SYNDICATE AV N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044147,"10/22/2024, 5:41:02 AM","10/22/2024, 1:04:10 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24044150,"10/22/2024, 6:04:31 AM","10/22/2024, 1:04:10 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24043931,"10/20/2024, 9:16:22 PM","10/22/2024, 1:04:14 PM",THUNDER BAY,ON,P7B 4H1,1 Block HODGE ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24043975,"10/21/2024, 2:52:28 AM","10/22/2024, 1:04:19 PM",THUNDER BAY,ON,P7C 1G6,400 Block VICTORIA AV W, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24044012,"10/21/2024, 8:52:22 AM","10/22/2024, 1:04:24 PM",THUNDER BAY,ON,P7B 4A8,500 Block SQUIER ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24044020,"10/21/2024, 12:13:43 PM","10/22/2024, 1:04:25 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24044032,"10/21/2024, 2:35:32 PM","10/22/2024, 1:04:26 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044033,"10/21/2024, 2:41:14 PM","10/22/2024, 1:04:26 PM",THUNDER BAY,ON,P7B,MEMORIAL AV AND HARBOUR EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044035,"10/21/2024, 2:54:27 PM","10/22/2024, 1:04:27 PM",THUNDER BAY,ON,P7K 1K2,1200 Block HAWKER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044034,"10/21/2024, 2:47:21 PM","10/22/2024, 1:04:27 PM",THUNDER BAY,ON,P7G 1H8,DAWSON RD AND HAZELWOOD DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044040,"10/21/2024, 3:33:45 PM","10/22/2024, 1:04:27 PM",THUNDER BAY,ON,P7G 2K1,6400 Block MAPLEWARD RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044041,"10/21/2024, 3:37:22 PM","10/22/2024, 1:04:28 PM",THUNDER BAY,ON,P7C,PORCUPINE BLVD AND PARKDALE BV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044044,"10/21/2024, 4:09:41 PM","10/22/2024, 1:04:28 PM",THUNDER BAY,ON,P7C 1E1,WATERLOO ST N AND VICTORIA AV E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044046,"10/21/2024, 4:25:55 PM","10/22/2024, 1:04:28 PM",THUNDER BAY,ON,P7B 6B9,FORT WILLIAM RD AND ISABEL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044047,"10/21/2024, 4:42:46 PM","10/22/2024, 1:04:28 PM",THUNDER BAY,ON,P7C,GOLF LINKS RD AND HARBOUR EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044060,"10/21/2024, 5:59:06 PM","10/22/2024, 1:04:29 PM",THUNDER BAY,ON,P7B 4A4,1000 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044061,"10/21/2024, 6:27:15 PM","10/22/2024, 1:04:29 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24044066,"10/21/2024, 6:56:53 PM","10/22/2024, 1:04:30 PM",THUNDER BAY,ON,P7E 2V9,GORDON ST AND JAMES ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044069,"10/21/2024, 7:01:52 PM","10/22/2024, 1:04:30 PM",THUNDER BAY,ON,P7E 5S2,1100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044068,"10/21/2024, 6:58:48 PM","10/22/2024, 1:04:30 PM",THUNDER BAY,ON,P7B 7C8,600 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044076,"10/21/2024, 8:38:02 PM","10/22/2024, 1:04:31 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044078,"10/21/2024, 8:43:04 PM","10/22/2024, 1:04:31 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044081,"10/21/2024, 8:57:37 PM","10/22/2024, 1:04:32 PM",THUNDER BAY,ON,P7B 2W3,COURT ST S AND PARK AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043405,"10/17/2024, 3:10:09 PM","10/22/2024, 1:04:37 PM",THUNDER BAY,ON,P7C 2X4,300 Block WILLIAM ST, TBPS] ARSON 11-10 ARSON,Other Property Crime,ARSON
TB24044107,"10/22/2024, 1:12:36 AM","10/22/2024, 1:05:09 PM",THUNDER BAY,ON,P7A,ARUNDEL ST AND LYON BLVD W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044112,"10/22/2024, 1:53:47 AM","10/22/2024, 1:05:09 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044318,"10/23/2024, 4:25:02 AM","10/23/2024, 1:08:17 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24044317,"10/23/2024, 4:21:43 AM","10/23/2024, 1:08:17 PM",THUNDER BAY,ON,P7E 6L5,1100 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044261,"10/22/2024, 11:29:01 PM","10/23/2024, 1:08:18 PM",THUNDER BAY,ON,P7C 4S8,1 Block LIMBRICK ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044285,"10/23/2024, 1:34:29 AM","10/23/2024, 1:08:18 PM",THUNDER BAY,ON,P7E 5V6,1000 Block DONALD ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044269,"10/22/2024, 11:52:41 PM","10/23/2024, 1:08:18 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044291,"10/23/2024, 2:09:56 AM","10/23/2024, 1:08:18 PM",THUNDER BAY,ON,P7C 2W4,NORTHERN AV AND VICKERS ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044229,"10/22/2024, 7:28:54 PM","10/23/2024, 1:08:19 PM",THUNDER BAY,ON,P7B 2X7,CORNWALL AV AND COURT ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044192,"10/22/2024, 4:19:22 PM","10/23/2024, 1:08:20 PM",THUNDER BAY,ON,P7B 5L4,1 Block CUMBERLAND ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044224,"10/22/2024, 7:10:54 PM","10/23/2024, 1:08:20 PM",THUNDER BAY,ON,P7B 3C2,200 Block ALGOMA ST S, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24044225,"10/22/2024, 7:18:54 PM","10/23/2024, 1:08:20 PM",THUNDER BAY,ON,.,RIVER ST AND ALGOMA ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044172,"10/22/2024, 2:12:31 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24044190,"10/22/2024, 4:16:40 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7A 4K8,1 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044191,"10/22/2024, 4:17:52 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7B 7A5,1000 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044193,"10/22/2024, 4:20:28 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7A 6A9,WINDEMERE AV N AND CARRIE ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044195,"10/22/2024, 4:24:08 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7A 7T8,ADELAIDE ST AND LESLIE AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044203,"10/22/2024, 4:58:37 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7A 4P1,CUMBERLAND ST N AND EGAN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044206,"10/22/2024, 5:14:34 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7B 6P1,DAWSON RD AND REGINA AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044213,"10/22/2024, 6:04:49 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7E,WALSH ST E AND WATERLOO ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044215,"10/22/2024, 6:14:19 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND FIELD ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044216,"10/22/2024, 6:15:24 PM","10/23/2024, 1:08:21 PM",THUNDER BAY,ON,P7E 4Y8,1400 Block MOODIE ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044118,"10/22/2024, 2:11:10 AM","10/23/2024, 1:08:22 PM",THUNDER BAY,ON,P7B 1R3,200 Block BAY ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24044168,"10/22/2024, 10:21:35 AM","10/23/2024, 1:08:22 PM",THUNDER BAY,ON,P7A 4S2,500 Block CUMBERLAND ST N," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24044149,"10/22/2024, 5:52:26 AM","10/23/2024, 1:08:22 PM",THUNDER BAY,ON,P7E 1E2,300 Block SYNDICATE AV S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24044183,"10/22/2024, 3:55:24 PM","10/23/2024, 1:08:22 PM",THUNDER BAY,ON,P7C 3R9,700 Block MAY ST N," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24043477,"10/17/2024, 10:16:34 PM","10/23/2024, 1:08:23 PM",THUNDER BAY,ON,P7G 2J1,500 Block HILLDALE RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043413,"10/17/2024, 4:12:37 PM","10/23/2024, 1:08:23 PM",THUNDER BAY,ON,P7C 2S2,500 Block PACIFIC AV, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24044425,"10/23/2024, 10:58:33 PM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7E 5V6,1000 Block DONALD ST E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044427,"10/23/2024, 11:00:00 PM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7B 4J5,1 Block TRILLIUM WAY, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044441,"10/24/2024, 1:26:41 AM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD, TBPS] ROBBERY WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24044460,"10/24/2024, 3:33:21 AM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7B 3X9,400 Block RUPERT ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24044445,"10/24/2024, 1:45:45 AM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7B 4A1,900 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24044465,"10/24/2024, 4:22:45 AM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7A 2B3,300 Block GRENVILLE AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24044485,"10/24/2024, 8:08:14 AM","10/24/2024, 1:02:58 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24044391,"10/23/2024, 6:10:15 PM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND FIELD ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24044401,"10/23/2024, 7:55:41 PM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7E 5R8,600 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24044417,"10/23/2024, 9:52:12 PM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7B 5W6,500 Block BEVERLY ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24044419,"10/23/2024, 10:01:48 PM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7B 3Y1,400 Block RUPERT ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24044431,"10/23/2024, 11:49:09 PM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7C 2V5,NORTHERN AV AND SIMPSON ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24044444,"10/24/2024, 1:42:42 AM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7E 4C1,200 Block FRANCIS ST W, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24044438,"10/24/2024, 1:08:17 AM","10/24/2024, 1:02:59 PM",THUNDER BAY,ON,P7C 4P7,400 Block EDWARD ST N, TBPS] SHOPLIFT IN CUSTODY - NO PROBLEMS,Theft,SHOPLIFT
