ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24007653,"02/23/2024, 8:09:38 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7E 5R6,600 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007644,"02/23/2024, 6:59:26 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7C,ATIKOKAN DR AND GOLF LINKS RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007657,"02/23/2024, 8:32:24 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7E 4K4,100 Block MARY ST W," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24007632,"02/23/2024, 5:38:10 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007650,"02/23/2024, 7:50:04 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7B 1C1,200 Block PARK AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007663,"02/23/2024, 8:50:04 PM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7B 6J6,100 Block PICTON AV," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24007696,"02/24/2024, 12:38:42 AM","02/24/2024, 2:02:42 PM",THUNDER BAY,ON,P7E 6J2,400 Block GORE ST W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24007572,"02/23/2024, 4:50:32 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007575,"02/23/2024, 5:08:54 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007579,"02/23/2024, 6:27:25 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7C 4S8,1 Block LIMBRICK ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007581,"02/23/2024, 6:41:16 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24007590,"02/23/2024, 8:04:54 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7E 2H4,700 Block EDWARD ST S," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24007589,"02/23/2024, 7:54:47 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7E 5R9,700 Block ARTHUR ST W, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24007594,"02/23/2024, 9:10:37 AM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7C 4V1,3100 Block ARTHUR ST W, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24007602,"02/23/2024, 2:50:45 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007612,"02/23/2024, 4:16:34 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 3Z5,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007614,"02/23/2024, 4:30:17 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 3W6,1 Block RUPERT ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007616,"02/23/2024, 4:32:16 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007617,"02/23/2024, 4:34:01 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7E 3N7,700 Block CONFEDERATION DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007619,"02/23/2024, 4:36:28 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7E 6M4,100 Block MAY ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007622,"02/23/2024, 4:44:57 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 6N7,BALMORAL ST AND JASPER DR, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007626,"02/23/2024, 5:10:46 PM","02/24/2024, 2:02:43 PM",THUNDER BAY,ON,P7B 5N3,SIBLEY DR AND BARTON ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007512,"02/22/2024, 9:02:30 PM","02/24/2024, 2:02:44 PM",THUNDER BAY,ON,P7B 3G2,100 Block ONTARIO ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007528,"02/22/2024, 9:36:52 PM","02/24/2024, 2:02:44 PM",THUNDER BAY,ON,P7E,1100 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007537,"02/22/2024, 10:00:00 PM","02/24/2024, 2:02:44 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007564,"02/23/2024, 2:38:22 AM","02/24/2024, 2:02:44 PM",THUNDER BAY,ON,P7E 4N1,1600 Block MARY ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007567,"02/23/2024, 3:08:08 AM","02/24/2024, 2:02:44 PM",THUNDER BAY,ON,P7C 4E6,100 Block MARKS ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24007486,"02/22/2024, 7:19:48 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,.,UNKNOWN STREET AND UNKNOWN STREET," TBPS] MISCHIEF 11-10, MICHIEF OVER 5000",Other Property Crime,MISCHIEF
TB24007493,"02/22/2024, 7:52:33 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7E 3C3,1600 Block HOME AV," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24007461,"02/22/2024, 5:07:14 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7C 1A5,400 Block VICTORIA AV E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24007500,"02/22/2024, 8:18:37 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7C 5M9,100 Block TWIN CITY CROSSROAD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007498,"02/22/2024, 8:06:17 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,.,100 Block PEARL ST, TBPS] MARINE ICE RESCUE - DUAL RESPONSE,Emergency,MARINE
TB24007504,"02/22/2024, 8:35:25 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007510,"02/22/2024, 8:56:09 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 0A9,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007514,"02/22/2024, 9:06:19 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 3B8,DUFFERIN ST AND ALGOMA ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007511,"02/22/2024, 9:00:22 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 6B7,400 Block WINNIPEG AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007513,"02/22/2024, 9:04:28 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 6Z8,1400 Block NAKINA DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007517,"02/22/2024, 9:23:21 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 1L4,300 Block ARUNDEL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007519,"02/22/2024, 9:27:34 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 3S4,600 Block RIVER ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007521,"02/22/2024, 9:29:27 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7C 3T3,300 Block BRODIE ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007518,"02/22/2024, 9:25:25 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7K 1H1,2100 Block ALMIRA AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007522,"02/22/2024, 9:31:13 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 4S8,1 Block NUGENT ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24007525,"02/22/2024, 9:33:32 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7B 0A6,900 Block BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007523,"02/22/2024, 9:31:24 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 4P1,300 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007527,"02/22/2024, 9:35:13 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 6P9,1 Block LOGAN AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007529,"02/22/2024, 9:38:38 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 1R8,1 Block STRATHCONA AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007530,"02/22/2024, 10:12:22 PM","02/24/2024, 2:02:45 PM",THUNDER BAY,ON,P7A 7S7,300 Block WENTWORTH CR, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007158,"02/20/2024, 9:02:45 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7J 1E8,2400 Block 61 HWY, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB24007162,"02/20/2024, 9:24:56 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007165,"02/20/2024, 9:42:18 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7A 4P1,300 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007187,"02/21/2024, 12:36:44 AM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7E 5R2,ARTHUR ST W AND JAMES ST S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007453,"02/22/2024, 4:26:02 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7B 0B5,BALMORAL ST AND BEVERLY ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24007457,"02/22/2024, 4:41:52 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7A,RIVER ST AND CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007465,"02/22/2024, 5:16:34 PM","02/24/2024, 2:02:46 PM",THUNDER BAY,ON,P7E 1H3,100 Block CENTENNIAL SQ, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24007170,"02/20/2024, 10:39:00 PM","02/24/2024, 2:02:47 PM",THUNDER BAY,ON,P7B 2H6,OLIVER RD AND BALMORAL ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007412,"02/22/2024, 7:04:34 AM","02/24/2024, 2:02:47 PM",THUNDER BAY,ON,P7B 1V8,200 Block WINDSOR ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24007416,"02/22/2024, 7:19:56 AM","02/24/2024, 2:02:47 PM",THUNDER BAY,ON,P7E 5R8,600 Block ARTHUR ST W," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24007439,"02/22/2024, 2:59:43 PM","02/24/2024, 2:02:47 PM",THUNDER BAY,ON,P7A,1 Block NORTH WATER ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007426,"02/22/2024, 9:19:28 AM","02/24/2024, 2:02:47 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007363,"02/22/2024, 12:36:54 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,.,100 Block PEARL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007365,"02/22/2024, 12:57:52 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,P7E 1B4,200 Block MAY ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007384,"02/22/2024, 2:42:59 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,P7E 6R2,900 Block EDWARD ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007398,"02/22/2024, 3:56:49 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,P7C 1A7,500 Block VICTORIA AV E, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24007395,"02/22/2024, 3:50:19 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,P7B 1V8,200 Block WINDSOR ST," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24007396,"02/22/2024, 3:54:15 AM","02/24/2024, 2:02:48 PM",THUNDER BAY,ON,P7C 2M4,200 Block HERON ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24007357,"02/22/2024, 12:13:00 AM","02/24/2024, 2:02:49 PM",THUNDER BAY,ON,P7A 2R6,200 Block TOLEDO ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24007322,"02/21/2024, 9:55:14 PM","02/24/2024, 2:02:49 PM",THUNDER BAY,ON,P7C 1E1,1800 Block VICTORIA AV E," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007323,"02/21/2024, 9:56:46 PM","02/24/2024, 2:02:49 PM",THUNDER BAY,ON,P7A 4K8,1 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007360,"02/22/2024, 12:33:33 AM","02/24/2024, 2:02:49 PM",THUNDER BAY,ON,P7C 4E3,600 Block HAROLD ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007370,"02/22/2024, 1:11:03 AM","02/24/2024, 2:02:49 PM",THUNDER BAY,ON,P7C 4C5,200 Block HAROLD ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007296,"02/21/2024, 7:29:08 PM","02/24/2024, 2:02:50 PM",THUNDER BAY,ON,P7C 4L4,200 Block BRUNSWICK ST N," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24007210,"02/21/2024, 4:31:10 AM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007206,"02/21/2024, 3:42:44 AM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7C 3X8,100 Block CENTENNIAL SQ, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007223,"02/21/2024, 6:40:11 AM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7B 5L4,1 Block CUMBERLAND ST S, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24007212,"02/21/2024, 4:37:25 AM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7C 1E1,1800 Block VICTORIA AV E," TBPS] THEFT IN PROGRESS, OVER 50000",Other Theft,THEFT
TB24007238,"02/21/2024, 11:42:16 AM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007243,"02/21/2024, 12:47:23 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,.,UNKNOWN STREET AND UNKNOWN STREET, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007245,"02/21/2024, 1:46:41 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7A 4N4,200 Block CUMBERLAND ST N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24007251,"02/21/2024, 3:38:41 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7B 1K3,900 Block RED RIVER RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007248,"02/21/2024, 2:54:22 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7A 2G6,400 Block DEWE AV," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB24007253,"02/21/2024, 3:46:16 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7B 5M6,1100 Block RUSSELL ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24007284,"02/21/2024, 6:22:45 PM","02/24/2024, 2:02:51 PM",THUNDER BAY,ON,P7E 1K1,500 Block VICKERS ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007221,"02/21/2024, 6:26:46 AM","02/24/2024, 2:02:52 PM",THUNDER BAY,ON,P7B 4Y8,100 Block BLUCHER AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007241,"02/21/2024, 12:19:19 PM","02/24/2024, 2:02:52 PM",THUNDER BAY,ON,P7A 1V3,400 Block HODDER AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24007837,"02/25/2024, 12:50:03 AM","02/25/2024, 2:02:52 PM",THUNDER BAY,ON,P7E 3J8,900 Block HOLT PL, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007867,"02/25/2024, 6:53:05 AM","02/25/2024, 2:02:52 PM",THUNDER BAY,ON,P7B,WILSON ST AND LAKE ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007853,"02/25/2024, 4:33:03 AM","02/25/2024, 2:02:52 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007802,"02/24/2024, 5:02:46 PM","02/25/2024, 2:02:53 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007826,"02/24/2024, 10:14:09 PM","02/25/2024, 2:02:53 PM",THUNDER BAY,ON,.,MAIN ST AND ISLAND DR, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007824,"02/24/2024, 9:41:37 PM","02/25/2024, 2:02:53 PM",THUNDER BAY,ON,P7E 1H3,100 Block CENTENNIAL SQ, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007830,"02/24/2024, 11:37:11 PM","02/25/2024, 2:02:53 PM",THUNDER BAY,ON,P7E 6H8,100 Block SYNDICATE AV S, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007847,"02/25/2024, 3:06:28 AM","02/25/2024, 2:02:53 PM",THUNDER BAY,ON,P7E 6H2,200 Block AMELIA ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007755,"02/24/2024, 7:26:11 AM","02/25/2024, 2:02:54 PM",THUNDER BAY,ON,P7B 2L9,1 Block ACADEMY DR, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007777,"02/24/2024, 10:49:10 AM","02/25/2024, 2:02:54 PM",THUNDER BAY,ON,P7B 1N5,300 Block DUFFERIN ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24007925,"02/25/2024, 9:26:03 PM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7C 3X8,100 Block CENTENNIAL SQ, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007929,"02/25/2024, 9:56:05 PM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007938,"02/25/2024, 11:19:40 PM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7E,KINGSWAY AND WALSH ST E, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007942,"02/26/2024, 12:07:45 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND MAIN ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24007945,"02/26/2024, 12:32:50 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B 2H4,500 Block OLIVER RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24007944,"02/26/2024, 12:28:22 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7E 1B8,100 Block BRODIE ST S," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24007947,"02/26/2024, 1:04:00 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007952,"02/26/2024, 2:28:11 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B 1K3,900 Block RED RIVER RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24007954,"02/26/2024, 2:47:53 AM","02/26/2024, 2:02:21 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24007766,"02/24/2024, 8:36:56 AM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7B 1V7,300 Block WINDSOR ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24007869,"02/25/2024, 7:17:53 AM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7C 5Y2,200 Block LILLIE ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007876,"02/25/2024, 9:46:02 AM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7E 5R9,700 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24007901,"02/25/2024, 4:51:25 PM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7G 1K4,1300 Block OLIVER RD, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24007879,"02/25/2024, 11:10:34 AM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24007902,"02/25/2024, 4:55:00 PM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7C 1G8,400 Block VICTORIA AV W, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24007953,"02/26/2024, 2:36:27 AM","02/26/2024, 2:02:22 PM",THUNDER BAY,ON,P7C 3M1,800 Block MCMILLAN ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
